bus_id,name,country,long_type,capacity,longitude,latitude,type,category
7484,Solar FR 322,FR,solar,10.006630000000003,4.36157199999999,49.001844,PV,R
4971,Solar FR 323,FR,solar,22.85836,5.36132800000001,47.938427,PV,R
4551,Solar FR 324,FR,solar,8.578540000000002,-0.285644999999988,49.109838,PV,R
7713,Solar FR 325,FR,solar,27.716156999999985,-0.296630999999993,46.339343,PV,R
5085,Solar FR 326,FR,solar,6.122059999999999,4.47143600000001,49.138597,PV,R
5020,Solar FR 327,FR,solar,4.414471,7.84423800000001,48.835797,PV,R
4913,Solar FR 328,FR,solar,3.6297200000000016,3.94409200000001,49.353756,PV,R
7340,Solar FR 329,FR,solar,2.6120589999999995,4.064941,48.195387,PV,R
4556,Solar FR 330,FR,solar,56.64834000000001,0.703124999999998,46.830134,PV,R
4716,Solar FR 331,FR,solar,12.39676,5.33935499999999,43.452919,PV,R
6144,Solar FR 332,FR,solar,5.540689999999999,-1.84570299999999,47.301585,PV,R
4554,Solar FR 333,FR,solar,0.48239999999999994,-0.131836,49.138597,PV,R
4686,Solar FR 334,FR,solar,12.700229999999998,4.724121,45.359865,PV,R
4788,Solar FR 335,FR,solar,0.9572499999999999,5.94360399999999,46.24825,PV,R
7574,Solar FR 336,FR,solar,1.20393,1.856689,48.231991,PV,R
4982,Solar FR 337,FR,solar,20.32116,6.756592,47.52462,PV,R
4837,Solar FR 338,FR,solar,1.46036,0.626221000000005,49.539469,PV,R
7534,Solar FR 339,FR,solar,15.686840000000004,1.329346,43.636075,PV,R
2671,Solar FR 340,FR,solar,0.183126,8.23974600000001,48.763431,PV,R
4575,Solar FR 341,FR,solar,25.153789999999994,3.69140600000001,43.460894,PV,R
4640,Solar FR 342,FR,solar,91.93505899999998,4.33960000000001,43.834527,PV,R
6133,Solar FR 343,FR,solar,4.606420000000001,-4.09789999999999,48.458352,PV,R
4964,Solar FR 344,FR,solar,5.108250000000001,3.14209,50.618103,PV,R
4711,Solar FR 345,FR,solar,3.04117,5.58105500000001,43.34915,PV,R
6939,Solar FR 346,FR,solar,4.63973,4.32038022475984,47.8287695378832,PV,R
4827,Solar FR 347,FR,solar,2.9201699999999993,2.526855,48.545705,PV,R
5030,Solar FR 348,FR,solar,1.0429800000000002,2.76855499999999,49.767074,PV,R
6578,Solar FR 349,FR,solar,16.437139999999996,-1.71386699999999,47.916342,PV,R
4942,Solar FR 350,FR,solar,2.4696080000000005,2.823486,49.809632,PV,R
7793,Solar FR 351,FR,solar,12.339299999999998,6.83349599999999,48.951366,PV,R
4830,Solar FR 352,FR,solar,11.8658,0.911864999999989,49.009051,PV,R
4960,Solar FR 353,FR,solar,4.972109999999999,2.72460899999999,50.659908,PV,R
6143,Solar FR 354,FR,solar,5.363309999999998,-2.746582,48.502048,PV,R
4979,Solar FR 355,FR,solar,0.0,6.185303,49.037868,PV,R
6163,Solar FR 356,FR,solar,0.70636,-1.47216800000001,49.460984,PV,R
4881,Solar FR 357,FR,solar,0.3346,3.85620100000001,47.938427,PV,R
6076,Solar FR 358,FR,solar,1.2293499999999995,3.218994,50.34546,PV,R
7021,Solar FR 359,FR,solar,18.207440000000002,-2.53893224256282,47.7078723647013,PV,R
4904,Solar FR 360,FR,solar,2.4588799999999997,2.966309,49.674738,PV,R
4753,Solar FR 361,FR,solar,9.966220000000002,5.60302699999999,44.957024,PV,R
4656,Solar FR 362,FR,solar,14.696980000000005,5.28442399999999,43.747289,PV,R
4833,Solar FR 363,FR,solar,3.5817500000000004,1.098633,48.994636,PV,R
7549,Solar FR 364,FR,solar,5.330760000000001,6.96533199999999,48.756189,PV,R
4521,Solar FR 365,FR,solar,11.346050000000004,-0.472411999999992,48.719961,PV,R
4642,Solar FR 366,FR,solar,11.89839,3.87817399999999,43.564472,PV,R
6135,Solar FR 367,FR,solar,14.91177,-4.020996,48.019324,PV,R
5061,Solar FR 368,FR,solar,1.4298400000000002,2.60376,50.331436,PV,R
4631,Solar FR 369,FR,solar,108.99989000000011,2.614746,46.324172,PV,R
5954,Solar FR 370,FR,solar,3.95583,1.362305,43.53262,PV,R
4646,Solar FR 371,FR,solar,12.122810000000001,4.22973599999999,44.441624,PV,R
6074,Solar FR 372,FR,solar,4.278129999999999,5.53710900000001,43.301196,PV,R
4518,Solar FR 373,FR,solar,93.97411000000004,0.186768000000007,45.644768,PV,R
5953,Solar FR 374,FR,solar,3.8612000000000006,4.97680699999999,45.690833,PV,R
6148,Solar FR 375,FR,solar,11.29765,-2.19726599999999,47.338823,PV,R
4674,Solar FR 376,FR,solar,14.862880000000008,4.17480499999999,46.004593,PV,R
6948,Solar FR 377,FR,solar,36.634029999999996,2.73559585738224,44.4573099491017,PV,R
4973,Solar FR 378,FR,solar,2.3089700000000004,6.064453,48.480204,PV,R
4866,Solar FR 379,FR,solar,12.257610000000001,2.46093799999999,49.239121,PV,R
4492,Solar FR 380,FR,solar,21.72521,-0.439452999999998,44.762337,PV,R
5004,Solar FR 381,FR,solar,1.92357,7.23998999999999,48.056054,PV,R
5043,Solar FR 382,FR,solar,0.62894,0.472411999999992,49.539469,PV,R
4708,Solar FR 383,FR,solar,29.758409999999998,5.85571300000001,43.683764,PV,R
5040,Solar FR 384,FR,solar,13.585849999999999,-0.318604000000007,49.167339,PV,R
5913,Solar FR 385,FR,solar,19.262649999999972,-0.219727000000001,47.872144,PV,R
4736,Solar FR 386,FR,solar,19.694499999999998,6.77856400000001,43.683764,PV,R
4887,Solar FR 387,FR,solar,1.5813900000000003,3.91113299999999,48.283193,PV,R
5855,Solar FR 388,FR,solar,5.940572000000004,7.45971699999999,48.327039,PV,R
4723,Solar FR 389,FR,solar,6.84229,6.009521,43.189158,PV,R
4560,Solar FR 390,FR,solar,2.987089999999999,0.274658000000005,49.518076,PV,R
4763,Solar FR 391,FR,solar,12.133259999999996,5.85571300000001,45.58329,PV,R
6956,Solar FR 392,FR,solar,1.29863,2.60074249174346,48.949478725409,PV,R
7744,Solar FR 393,FR,solar,9.087649999999998,6.71264599999999,49.05227,PV,R
4992,Solar FR 394,FR,solar,1.3131899999999999,6.25122100000001,49.403825,PV,R
4635,Solar FR 395,FR,solar,17.381269999999997,3.186035,47.032695,PV,R
4591,Solar FR 396,FR,solar,32.4501,1.93359399999999,44.995883,PV,R
4363,Solar FR 397,FR,solar,0.1143,5.49316400000001,49.59647,PV,R
7402,Solar FR 398,FR,solar,0.34355,1.40443795264613,49.5439525858626,PV,R
4956,Solar FR 399,FR,solar,0.43304999999999993,3.95507800000001,50.021858,PV,R
4586,Solar FR 400,FR,solar,9.727808999999999,1.69189500000001,43.540585,PV,R
4809,Solar FR 401,FR,solar,31.699849999999973,1.40625,47.650588,PV,R
4853,Solar FR 402,FR,solar,2.86443,2.32910199999999,48.980217,PV,R
5047,Solar FR 403,FR,solar,22.852740000000004,3.07617199999999,50.240179,PV,R
6954,Solar FR 404,FR,solar,1.22846,3.59252900000001,48.538432,PV,R
4777,Solar FR 405,FR,solar,2.9034799999999996,6.39404299999999,45.675482,PV,R
4864,Solar FR 406,FR,solar,1.4634699999999996,2.27417000000001,49.246293,PV,R
4657,Solar FR 407,FR,solar,18.69547,5.130615,43.540585,PV,R
4805,Solar FR 408,FR,solar,1.62643,2.02148399999999,48.734455,PV,R
5058,Solar FR 409,FR,solar,0.8679499999999998,4.76806599999999,49.724479,PV,R
4845,Solar FR 410,FR,solar,0.23568,1.21948199999999,49.496675,PV,R
4482,Solar FR 411,FR,solar,40.99914000000002,0.0439449999999986,43.141078,PV,R
4784,Solar FR 412,FR,solar,4.54437,5.63598600000001,46.392411,PV,R
5013,Solar FR 413,FR,solar,4.400746000000002,7.66845700000001,48.385442,PV,R
4802,Solar FR 414,FR,solar,3.55926,4.954834,48.799627,PV,R
4721,Solar FR 415,FR,solar,17.174880000000005,5.91064499999999,43.858297,PV,R
4775,Solar FR 416,FR,solar,4.977566000000002,6.317139,45.521744,PV,R
4624,Solar FR 417,FR,solar,12.998780000000005,2.98828099999999,45.759859,PV,R
4673,Solar FR 418,FR,solar,12.759640000000005,4.18579099999999,45.197522,PV,R
6137,Solar FR 419,FR,solar,8.449130000000002,-4.27368199999999,48.392738,PV,R
4692,Solar FR 420,FR,solar,10.680880000000005,4.779053,45.675482,PV,R
4666,Solar FR 421,FR,solar,12.553809999999999,4.87793000000001,44.653024,PV,R
4609,Solar FR 422,FR,solar,15.080160000000001,3.087158,44.980342,PV,R
4685,Solar FR 423,FR,solar,4.39711,4.79003900000001,45.537137,PV,R
6356,Solar FR 424,FR,solar,0.28989,-1.82373,43.357138,PV,R
7015,Solar FR 425,FR,solar,25.33875999999999,1.40867363234957,46.2085970959993,PV,R
7369,Solar FR 426,FR,solar,1.33858,7.294922,47.982568,PV,R
5000,Solar FR 427,FR,solar,17.799068000000002,7.31689499999999,47.776252,PV,R
4873,Solar FR 428,FR,solar,5.662759999999999,3.65844699999999,47.857403,PV,R
4542,Solar FR 429,FR,solar,25.835169999999994,0.329590000000012,47.908978,PV,R
4911,Solar FR 430,FR,solar,6.591209999999999,4.22973599999999,49.224773,PV,R
5111,Solar FR 431,FR,solar,1.53729,2.46093799999999,50.176898,PV,R
4780,Solar FR 432,FR,solar,0.63962,6.78955099999999,45.621722,PV,R
4678,Solar FR 433,FR,solar,10.754739999999996,3.65844699999999,47.301585,PV,R
4667,Solar FR 434,FR,solar,29.606780000000004,4.87793000000001,44.887012,PV,R
4822,Solar FR 435,FR,solar,3.073209999999999,2.384033,48.698212,PV,R
5100,Solar FR 436,FR,solar,0.8768099999999999,3.76831100000001,50.148746,PV,R
4579,Solar FR 437,FR,solar,102.18397000000002,4.96582000000001,43.500752,PV,R
4509,Solar FR 438,FR,solar,139.00779999999992,0.252685999999995,44.488668,PV,R
5860,Solar FR 439,FR,solar,8.174819999999997,5.84472700000001,47.279229,PV,R
5115,Solar FR 440,FR,solar,2.5837099999999995,6.020508,46.172223,PV,R
5089,Solar FR 441,FR,solar,0.6680000000000001,3.72436500000001,49.15297,PV,R
5910,Solar FR 442,FR,solar,30.390340000000002,5.42724599999999,48.414619,PV,R
7824,Solar FR 443,FR,solar,16.67897,-2.93335000000001,48.465637,PV,R
5059,Solar FR 444,FR,solar,0.0492,4.504395,49.866317,PV,R
4832,Solar FR 445,FR,solar,6.160809999999999,1.625977,49.001844,PV,R
4494,Solar FR 446,FR,solar,317.31296,-0.812988000000009,43.977005,PV,R
7575,Solar FR 447,FR,solar,11.181894999999992,6.04247999999999,45.859412,PV,R
5114,Solar FR 448,FR,solar,1.53082,6.097412,46.240652,PV,R
7322,Solar FR 449,FR,solar,1.6563600000000003,5.72412577556339,45.5792855337976,PV,R
5503,Solar FR 450,FR,solar,0.64605,6.547852,46.800059,PV,R
6973,Solar FR 451,FR,solar,2.8071040000000007,7.30590800000001,48.268569,PV,R
4903,Solar FR 452,FR,solar,1.3820299999999999,3.35082999999999,49.346599,PV,R
4914,Solar FR 453,FR,solar,1.57268,4.87793000000001,49.759978,PV,R
4974,Solar FR 454,FR,solar,62.309889999999996,6.08642599999999,48.821333,PV,R
4769,Solar FR 455,FR,solar,0.048,6.591797,45.18978,PV,R
4677,Solar FR 456,FR,solar,51.73605000000002,4.13085900000001,46.573967,PV,R
6955,Solar FR 457,FR,solar,0.657,3.83500230645138,49.29028112698,PV,R
4834,Solar FR 458,FR,solar,7.0159199999999995,0.988770000000011,49.296472,PV,R
4937,Solar FR 459,FR,solar,0.89216,2.164307,50.923813,PV,R
5534,Solar FR 460,FR,solar,1.6196899999999999,7.19604499999999,47.361153,PV,R
4771,Solar FR 461,FR,solar,1.4511,6.47094700000001,45.18978,PV,R
4996,Solar FR 462,FR,solar,10.376539999999997,7.59155299999999,48.261256,PV,R
4581,Solar FR 463,FR,solar,18.094409999999996,5.27343800000001,43.53262,PV,R
4626,Solar FR 464,FR,solar,14.229600000000007,3.19702100000001,45.514046,PV,R
4808,Solar FR 465,FR,solar,5.373580000000002,1.74682600000001,47.680183,PV,R
4902,Solar FR 466,FR,solar,1.13737,2.823486,49.696062,PV,R
4627,Solar FR 467,FR,solar,18.51564000000001,3.25195299999999,45.721522,PV,R
7014,Solar FR 468,FR,solar,55.066020000000094,1.40625,46.437857,PV,R
4661,Solar FR 469,FR,solar,31.678059999999995,4.735107,44.370987,PV,R
4728,Solar FR 470,FR,solar,6.11406,6.020508,44.73893,PV,R
4697,Solar FR 471,FR,solar,5.14558,4.92187500000001,45.752193,PV,R
6002,Solar FR 472,FR,solar,4.541389999999999,5.63598600000001,45.321254,PV,R
7321,Solar FR 473,FR,solar,5.4395,4.36157237762019,45.4061636023228,PV,R
4917,Solar FR 474,FR,solar,0.189,1.373291,49.979488,PV,R
7375,Solar FR 475,FR,solar,1.80408,-1.40279958946155,49.3123868702144,PV,R
6154,Solar FR 476,FR,solar,37.58463000000002,-1.417236,46.596619,PV,R
3078,Solar FR 477,FR,solar,0.69423,5.976562,49.482401,PV,R
5064,Solar FR 478,FR,solar,4.810860000000002,2.72460899999999,44.746733,PV,R
6945,Solar FR 479,FR,solar,38.173549999999985,5.96557587683583,43.2211899102484,PV,R
5109,Solar FR 480,FR,solar,24.734,-0.0549320000000076,44.692088,PV,R
6987,Solar FR 481,FR,solar,14.075679999999997,-1.40644699726759,48.1588212452246,PV,R
4968,Solar FR 482,FR,solar,1.6575400000000002,6.273193,48.319734,PV,R
4676,Solar FR 483,FR,solar,7.4312700000000005,4.42749,45.437008,PV,R
4599,Solar FR 484,FR,solar,26.454042999999995,3.72436500000001,43.659924,PV,R
7866,Solar FR 485,FR,solar,1.15745,3.273926,50.57626,PV,R
6079,Solar FR 486,FR,solar,69.89986500000006,0.274658000000005,46.362093,PV,R
4694,Solar FR 487,FR,solar,3.38032,4.987793,45.629405,PV,R
4722,Solar FR 488,FR,solar,51.23047,6.097412,43.691708,PV,R
6159,Solar FR 489,FR,solar,27.128129999999995,-1.417236,47.687579,PV,R
4549,Solar FR 490,FR,solar,1.14553,-0.164794999999993,49.081062,PV,R
4950,Solar FR 491,FR,solar,2.3846700000000003,3.35082999999999,50.317408,PV,R
5097,Solar FR 492,FR,solar,1.25195,1.86767600000001,48.741701,PV,R
7437,Solar FR 493,FR,solar,42.65228999999999,-0.791015999999999,43.889975,PV,R
4553,Solar FR 494,FR,solar,0.8568299999999999,-0.164794999999993,49.217597,PV,R
5028,Solar FR 495,FR,solar,2.0277000000000003,7.10815399999999,48.114767,PV,R
7012,Solar FR 496,FR,solar,22.107559999999985,1.4079948038919,43.2697235907022,PV,R
4510,Solar FR 497,FR,solar,97.16278999999996,0.703124999999998,44.197959,PV,R
4782,Solar FR 498,FR,solar,2.6423530000000004,6.73461900000001,45.9053,PV,R
6072,Solar FR 499,FR,solar,0.5996900000000001,5.394287,43.229195,PV,R
4632,Solar FR 500,FR,solar,54.53186999999998,3.39477499999999,46.536193,PV,R
4933,Solar FR 501,FR,solar,0.9919099999999998,2.219238,50.687758,PV,R
4519,Solar FR 502,FR,solar,93.98989000000007,0.988770000000011,45.912944,PV,R
4520,Solar FR 503,FR,solar,28.68182,-1.29638700000001,46.777493,PV,R
4683,Solar FR 504,FR,solar,8.249069999999998,4.71313499999999,45.966425,PV,R
7449,Solar FR 505,FR,solar,2.67457,6.448975,48.268569,PV,R
7339,Solar FR 506,FR,solar,0.18252000000000002,4.59778942629073,46.6662097888388,PV,R
4857,Solar FR 507,FR,solar,8.274222,2.14233400000001,49.382373,PV,R
4595,Solar FR 508,FR,solar,63.7811300000001,2.208252,44.964798,PV,R
4787,Solar FR 509,FR,solar,6.63355,5.54809599999999,46.118942,PV,R
4525,Solar FR 510,FR,solar,51.27382000000003,-1.065674,46.149394,PV,R
6139,Solar FR 511,FR,solar,2.5349899999999996,-3.82324200000001,47.864774,PV,R
5107,Solar FR 512,FR,solar,4.15085,1.96655299999999,50.310392,PV,R
4872,Solar FR 513,FR,solar,14.65303,3.52661099999999,47.783635,PV,R
4874,Solar FR 514,FR,solar,0.79956,3.087158,48.363549,PV,R
6957,Solar FR 515,FR,solar,0.8334499999999999,6.11987483545589,43.7571961745006,PV,R
4633,Solar FR 516,FR,solar,7.011689999999996,3.28491200000001,46.24825,PV,R
4593,Solar FR 517,FR,solar,32.47953999999998,2.14233400000001,44.613934,PV,R
5067,Solar FR 518,FR,solar,12.826180000000011,4.943848,44.785734,PV,R
4675,Solar FR 519,FR,solar,3.71531,4.416504,45.359865,PV,R
4382,Solar FR 520,FR,solar,0.0754,4.372559,50.261254,PV,R
6140,Solar FR 521,FR,solar,11.431549999999996,-3.273926,47.813155,PV,R
4790,Solar FR 522,FR,solar,22.60358,5.00976600000001,47.271775,PV,R
4899,Solar FR 523,FR,solar,1.3505580000000001,2.88940400000001,49.439557,PV,R
6953,Solar FR 524,FR,solar,11.28042,-1.40645664873197,43.3812839523185,PV,R
5864,Solar FR 525,FR,solar,2.7471199999999993,7.734375,48.893615,PV,R
5003,Solar FR 526,FR,solar,5.493179999999999,7.44873000000001,47.791016,PV,R
4879,Solar FR 527,FR,solar,7.24524,3.55957000000001,48.502048,PV,R
4767,Solar FR 528,FR,solar,2.88652,5.701904,45.912944,PV,R
6936,Solar FR 529,FR,solar,16.478199999999998,1.58203099999999,43.413029,PV,R
4544,Solar FR 530,FR,solar,15.92671,0.296630999999993,48.056054,PV,R
7494,Solar FR 531,FR,solar,0.23704000000000003,0.977783000000002,49.353756,PV,R
4715,Solar FR 532,FR,solar,37.81299999999998,5.526123,43.500752,PV,R
4941,Solar FR 533,FR,solar,1.5399600000000002,2.68066399999999,50.162824,PV,R
7332,Solar FR 534,FR,solar,3.4874600000000013,6.41440348793292,48.7476341571702,PV,R
6136,Solar FR 535,FR,solar,11.474690000000008,-4.44946299999999,48.443778,PV,R
7567,Solar FR 536,FR,solar,16.93442,-0.538330000000004,46.255847,PV,R
4638,Solar FR 537,FR,solar,20.841419999999992,4.822998,45.081279,PV,R
4622,Solar FR 538,FR,solar,13.70532000000001,3.493652,46.157005,PV,R
5073,Solar FR 539,FR,solar,50.49300999999999,6.51489300000001,43.460894,PV,R
7707,Solar FR 540,FR,solar,9.186610000000002,0.582275000000003,46.626806,PV,R
4555,Solar FR 541,FR,solar,8.304030000000003,0.527343999999999,48.092757,PV,R
4608,Solar FR 542,FR,solar,25.94359999999997,3.03222699999999,45.151053,PV,R
7636,Solar FR 543,FR,solar,0.0667,4.812012,50.028917,PV,R
4867,Solar FR 544,FR,solar,5.9849000000000006,4.515381,48.705463,PV,R
6130,Solar FR 545,FR,solar,4.08412,-1.724854,49.518076,PV,R
7357,Solar FR 546,FR,solar,22.416039999999995,-1.40218305725865,46.929084559811,PV,R
4592,Solar FR 547,FR,solar,43.343560000000004,1.461182,44.925918,PV,R
7341,Solar FR 548,FR,solar,1.0825399999999998,-0.107445204004644,49.0994036272401,PV,R
4481,Solar FR 549,FR,solar,0.28,-0.0549320000000076,42.827639,PV,R
4730,Solar FR 550,FR,solar,47.30278999999999,5.95458999999999,44.245199,PV,R
4943,Solar FR 551,FR,solar,3.523,3.39477499999999,49.880478,PV,R
4815,Solar FR 552,FR,solar,55.85383999999999,1.47216800000001,48.647428,PV,R
4503,Solar FR 553,FR,solar,108.09451,-0.494385000000006,44.957024,PV,R
4530,Solar FR 554,FR,solar,43.040757999999975,-0.109863000000011,46.845164,PV,R
4706,Solar FR 555,FR,solar,24.06389,4.66918899999999,47.323931,PV,R
5960,Solar FR 556,FR,solar,22.149679999999993,-0.977783000000002,47.967859,PV,R
5065,Solar FR 557,FR,solar,8.2377,2.823486,44.762337,PV,R
4621,Solar FR 558,FR,solar,64.95900000000002,1.73584000000001,47.129951,PV,R
4835,Solar FR 559,FR,solar,2.2435799999999997,0.867919999999991,49.317961,PV,R
7477,Solar FR 560,FR,solar,20.343670000000003,-0.90087900000001,47.15984,PV,R
4900,Solar FR 561,FR,solar,8.574064000000003,2.72460899999999,49.37522,PV,R
4946,Solar FR 562,FR,solar,1.7675800000000004,2.823486,50.324423,PV,R
4573,Solar FR 563,FR,solar,34.963010000000004,2.658691,43.277205,PV,R
4651,Solar FR 564,FR,solar,19.797980000000003,4.70214800000001,43.810747,PV,R
4810,Solar FR 565,FR,solar,23.042289999999998,1.04370099999999,47.61357,PV,R
6158,Solar FR 566,FR,solar,13.932099999999997,-2.05444300000001,48.596592,PV,R
4793,Solar FR 567,FR,solar,4.205089999999999,5.51513699999999,47.122476,PV,R
6132,Solar FR 568,FR,solar,11.675699999999997,-3.35082999999999,48.734455,PV,R
4472,Solar FR 569,FR,solar,11.873300000000004,4.812012,43.842451,PV,R
5050,Solar FR 570,FR,solar,10.90412,3.86718799999999,50.303376,PV,R
4816,Solar FR 571,FR,solar,8.05717,2.01049800000001,48.056054,PV,R
4895,Solar FR 572,FR,solar,16.88418,2.702637,48.879167,PV,R
4849,Solar FR 573,FR,solar,3.7866299999999993,2.15331999999999,48.763431,PV,R
4860,Solar FR 574,FR,solar,1.12124,1.955566,49.28214,PV,R
5106,Solar FR 575,FR,solar,5.2322500000000005,7.50366199999999,47.894248,PV,R
4779,Solar FR 576,FR,solar,0.76631,6.459961,45.752193,PV,R
6552,Solar FR 577,FR,solar,15.954389999999998,-3.273926,47.931066,PV,R
4744,Solar FR 578,FR,solar,6.5897999999999985,7.163086,43.794889,PV,R
7349,Solar FR 579,FR,solar,10.883259999999998,4.87728918327167,43.786285099721,PV,R
5053,Solar FR 580,FR,solar,0.8581099999999999,3.72436500000001,48.085419,PV,R
4761,Solar FR 581,FR,solar,31.92755999999999,5.306396,45.844108,PV,R
4843,Solar FR 582,FR,solar,1.46943,1.098633,49.518076,PV,R
5016,Solar FR 583,FR,solar,0.893539,7.75634799999999,48.640169,PV,R
5102,Solar FR 584,FR,solar,19.395699999999987,2.746582,44.142798,PV,R
4601,Solar FR 585,FR,solar,7.314868,3.76831100000001,43.969098,PV,R
6946,Solar FR 586,FR,solar,1.85112,6.50644174520929,48.2111585376258,PV,R
4893,Solar FR 587,FR,solar,2.1882099999999998,2.702637,48.756189,PV,R
4934,Solar FR 588,FR,solar,17.13156,2.340088,50.750359,PV,R
7320,Solar FR 589,FR,solar,21.167479999999998,-1.40588485273162,46.6038982098921,PV,R
4696,Solar FR 590,FR,solar,10.638950000000001,4.943848,45.47554,PV,R
4493,Solar FR 591,FR,solar,136.55019,-0.845947000000002,44.582643,PV,R
4740,Solar FR 592,FR,solar,11.436209999999999,7.13012700000001,43.667872,PV,R
5083,Solar FR 593,FR,solar,6.047730000000003,5.174561,48.980217,PV,R
4616,Solar FR 594,FR,solar,13.693440000000004,2.50488299999999,45.452424,PV,R
4650,Solar FR 595,FR,solar,12.581289999999996,4.74609400000001,43.874138,PV,R
4932,Solar FR 596,FR,solar,0.33528,2.076416,50.778155,PV,R
5023,Solar FR 597,FR,solar,5.9469199999999995,2.966309,47.517201,PV,R
6949,Solar FR 598,FR,solar,42.037139999999965,2.08601282991016,46.0954100275021,PV,R
4774,Solar FR 599,FR,solar,0.8487399999999999,6.547852,45.514046,PV,R
4750,Solar FR 600,FR,solar,2.51825,5.66894500000001,45.182037,PV,R
2673,Solar FR 601,FR,solar,0.651776,8.32763700000001,49.009051,PV,R
4735,Solar FR 602,FR,solar,21.353590000000008,6.240234,44.449468,PV,R
7034,Solar FR 603,FR,solar,9.758450000000002,-1.56005873286766,47.2046419092573,PV,R
4511,Solar FR 604,FR,solar,39.56974000000002,0.944824000000009,44.016521,PV,R
4829,Solar FR 605,FR,solar,0.93581,1.724854,48.741701,PV,R
4814,Solar FR 606,FR,solar,10.474330000000004,1.625977,48.188063,PV,R
7808,Solar FR 607,FR,solar,0.7432799999999999,1.593018,48.748945,PV,R
4470,Solar FR 608,FR,solar,124.98549,-0.549316000000009,44.559163,PV,R
4856,Solar FR 609,FR,solar,6.453869999999998,2.40600600000001,48.908059,PV,R
4514,Solar FR 610,FR,solar,51.932829999999996,1.35131799999999,43.739352,PV,R
4921,Solar FR 611,FR,solar,1.9802800000000003,1.856689,49.781264,PV,R
4755,Solar FR 612,FR,solar,0.47678,6.009521,44.964798,PV,R
4660,Solar FR 613,FR,solar,35.384049999999995,4.79003900000001,44.582643,PV,R
4604,Solar FR 614,FR,solar,52.63777000000005,2.614746,44.41024,PV,R
4467,Solar FR 615,FR,solar,18.803440000000005,2.746582,44.0718,PV,R
5618,Solar FR 616,FR,solar,0.29435,6.503906,46.521076,PV,R
4536,Solar FR 617,FR,solar,18.610180000000003,-0.76904300000001,48.070738,PV,R
4792,Solar FR 618,FR,solar,8.560070000000001,5.438232,47.047669,PV,R
5538,Solar FR 619,FR,solar,2.8078570000000007,7.58056600000001,47.480088,PV,R
4741,Solar FR 620,FR,solar,0.37585,7.05322299999999,43.786958,PV,R
4789,Solar FR 621,FR,solar,30.64891999999999,5.06469699999999,47.390912,PV,R
6934,Solar FR 622,FR,solar,1.8074000000000001,2.78064704935781,50.4754798613106,PV,R
6060,Solar FR 623,FR,solar,34.02837,0.0439449999999986,45.73686,PV,R
7578,Solar FR 624,FR,solar,2.1992200000000004,5.37231400000001,46.286224,PV,R
6162,Solar FR 625,FR,solar,1.7930899999999999,-1.494141,49.582226,PV,R
6062,Solar FR 626,FR,solar,1.56922,1.97753899999999,48.922499,PV,R
4655,Solar FR 627,FR,solar,27.584610000000005,4.735107,44.095476,PV,R
4613,Solar FR 628,FR,solar,86.48117000000005,1.48315400000001,45.236218,PV,R
4935,Solar FR 629,FR,solar,0.3739799999999999,2.15331999999999,50.993014,PV,R
4966,Solar FR 630,FR,solar,20.967781999999996,6.84448199999999,49.131408,PV,R
4967,Solar FR 631,FR,solar,14.34949,5.98754899999999,49.196064,PV,R
4908,Solar FR 632,FR,solar,2.9453899999999993,3.81225600000001,49.05227,PV,R
4766,Solar FR 633,FR,solar,8.54623,5.701904,45.675482,PV,R
4701,Solar FR 634,FR,solar,9.104310000000002,4.63622999999999,46.573967,PV,R
5087,Solar FR 635,FR,solar,9.200676000000001,3.98803700000001,43.691708,PV,R
5006,Solar FR 636,FR,solar,3.742400000000001,6.95434600000001,48.173412,PV,R
5042,Solar FR 637,FR,solar,1.52963,0.373535000000011,49.475263,PV,R
5009,Solar FR 638,FR,solar,3.169844,7.470703,48.582058,PV,R
4825,Solar FR 639,FR,solar,6.96949,2.27417000000001,48.632909,PV,R
7370,Solar FR 640,FR,solar,15.90193,5.76753336479526,43.6782186593191,PV,R
4490,Solar FR 641,FR,solar,24.88329,1.29638700000001,43.55651,PV,R
4639,Solar FR 642,FR,solar,30.30444999999999,4.36157199999999,44.535675,PV,R
4500,Solar FR 643,FR,solar,116.65760999999999,-0.76904300000001,45.166547,PV,R
7016,Solar FR 644,FR,solar,35.21523999999999,1.40744507166958,43.7171101022577,PV,R
7709,Solar FR 645,FR,solar,0.592,1.80175799999999,48.261256,PV,R
4596,Solar FR 646,FR,solar,43.386660000000006,2.94433599999999,43.588349,PV,R
7326,Solar FR 647,FR,solar,0.5554899999999999,6.40378625023313,45.6730505950152,PV,R
4948,Solar FR 648,FR,solar,2.6011200000000008,2.69165,50.485474,PV,R
4794,Solar FR 649,FR,solar,9.68294,6.317139,46.126556,PV,R
6937,Solar FR 650,FR,solar,0.58375,1.97753899999999,50.812877,PV,R
4501,Solar FR 651,FR,solar,1.7046899999999998,-0.340575999999992,45.02695,PV,R
5084,Solar FR 652,FR,solar,2.4629100000000004,4.87793000000001,45.805829,PV,R
4670,Solar FR 653,FR,solar,6.5154000000000005,4.63622999999999,45.521744,PV,R
4719,Solar FR 654,FR,solar,1.6864200000000003,5.73486299999999,43.723475,PV,R
7865,Solar FR 655,FR,solar,1.17785,6.756592,47.583937,PV,R
5018,Solar FR 656,FR,solar,20.852710000000005,7.03125,49.05947,PV,R
