id,name,country,voltage,is_substation,longitude,latitude,type,population
6723,Unnamed 5,ES,380.0,false,-0.977046660853815,37.9617462863245,PQ,130671.72906331203
6724,Unnamed 6,ES,380.0,false,-0.76904300000001,39.436193,PQ,111063.68629942717
6725,Unnamed 7,ES,380.0,false,-0.296630999999993,40.195659,PQ,37715.08628374394
6726,Unnamed 9,MK,380.0,false,21.7180373235039,42.03323513796,PQ,205503.16881845277
6727,Unnamed 10,MK,380.0,false,22.0618967750988,42.0336041748748,PQ,100431.41983826009
81,Uzundzhovo,BG,220.0,true,25.806885,41.967659,PV,96477.11684650311
6728,Unnamed 16,IT,380.0,false,12.0410159295506,42.0329739476731,PQ,254770.36772108628
82,Orfey,BG,220.0,false,24.356689,41.99216,PV,82271.03244368183
83,Devin,BG,220.0,false,24.455566,41.746726,PV,52984.59963589012
84,Teshel,BG,220.0,false,24.32373,41.640078,PV,40765.114286393924
85,Rrashbull,AL,220.0,true,19.511719,41.319076,PQ,58083.327498753635
86,Fier,AL,220.0,true,19.588623,40.780541,PQ,125402.18975681775
87,Babice,AL,220.0,true,19.610596,40.488737,PV,187966.2857151745
88,Elbasan 2,AL,220.0,true,20.181885,41.054502,PV,70569.39345661386
89,Elbasan 2,AL,380.0,true,20.181885,41.054502,PQ,141138.78686618147
90,Elbasan 1,AL,220.0,true,19.962158,41.162114,PQ,76586.22844860917
91,Tirana 1,AL,220.0,true,19.852295,41.385052,PQ,69772.10591177401
92,Burrel,AL,220.0,true,20.203857,41.623655,PV,43475.568535193735
93,Tirana 400,AL,220.0,true,19.731445,41.360319,PQ,72718.18705266739
94,Tirana 400,AL,380.0,true,19.731445,41.360319,PQ,145436.37405685594
95,Zemlak,AL,380.0,true,20.895996,40.622292,PQ,79384.16665871636
99,Megalopoli,GR,380.0,false,22.280273,37.422526,PV,209704.0
100,Aliveri,GR,380.0,true,24.016113,38.43638,PV,127296.42203797583
101,Arachthos,GR,380.0,true,21.137695,39.27479,PV,225476.5
103,Acheloos,GR,380.0,true,21.588135,38.659778,PV,210211.5
104,Thessaloniki,GR,380.0,true,22.939453,40.663973,PQ,326208.8333333333
105,Larymna,GR,380.0,true,23.192139,38.462192,PQ,62294.35205627704
106,Distomo,GR,380.0,true,22.70874,38.401949,PV,125493.02222222222
107,Trikala,GR,380.0,true,21.994629,39.487085,PV,136004.25
108,Larissa,GR,380.0,true,22.434082,39.529467,PQ,264214.9166666666
109,Argyroupoli,GR,380.0,true,23.796387,37.857507,PQ,488193.37083036255
110,Koumoundourou,GR,380.0,true,23.631592,37.996163,PV,494536.3720208388
111,Acharnes,GR,380.0,true,23.741455,38.22092,PQ,498774.64344995935
112,Pallini,GR,380.0,true,23.950195,37.926868,PQ,478705.0565441291
113,Ag. Stefanos,GR,380.0,true,23.928223,38.134557,PQ,493290.36765531567
114,Filippi,GR,380.0,true,24.290771,40.979898,PV,200589.0
115,Meliti,GR,380.0,false,21.478271,40.838749,PV,41639.49999999999
116,N. Santa,GR,380.0,true,25.510254,41.203456,PV,224919.0
117,Lagadas,GR,380.0,true,23.192139,40.722283,PQ,372022.3333333333
118,Heron,GR,380.0,false,23.203125,38.289937,PV,68952.00458111454
119,Patra,GR,380.0,true,21.796875,38.177751,PV,276101.5
120,Korinthos,GR,380.0,true,22.906494,37.883525,PV,94962.59722206296
121,Enthes,GR,380.0,false,22.609863,40.647304,PV,392183.9999999999
122,Ag.Dimitrios,GR,380.0,true,22.049561,40.497092,PV,131416.81666666668
123,Kardia,GR,380.0,true,21.697998,40.313043,PV,66111.48333333334
124,Amyndeo,GR,380.0,true,21.730957,40.647304,PV,92741.39999999998
125,Lavrio,GR,132.0,true,23.983154,37.753344,PQ,0.00015707565355995375
126,Lavrio,GR,380.0,true,23.983154,37.753344,PV,471226.96083693684
128,Civitavecchia,IT,220.0,true,11.942139,42.024814,PQ,119782.44296014693
129,Levante,IT,220.0,false,14.348145,40.813809,PV,290001.8012085747
130,Brindisi /S.,IT,380.0,false,18.061523,40.513799,PV,167255.15648824268
135,Bari,IT,380.0,true,16.787109,41.054502,PV,581011.9714245019
145,S. Maria,IT,380.0,true,14.150391,40.996484,PQ,545647.2461205707
146,Ciminna,IT,220.0,true,13.436279,37.892196,PQ,278573.9833333333
147,Trapani-Salemi,IT,220.0,true,12.502441,37.909534,PV,149633.81666666665
148,Partanna,IT,220.0,true,12.788086,37.71859,PQ,219724.66666666672
149,Partinico,IT,220.0,true,13.051758,38.022131,PQ,297286.5666666667
150,Bellolampo,IT,220.0,true,13.304443,38.160476,PQ,237951.48333333337
151,Caracoli,IT,220.0,true,13.710938,37.952861,PQ,275037.25000000006
152,Favara,IT,220.0,true,13.699951,37.343959,PV,477827.7500004414
153,Termini,IT,220.0,true,13.590088,37.935533,PV,268168.0833333333
154,Patria,IT,220.0,true,14.161377,40.84706,PV,274407.5601629721
155,Patria,IT,380.0,true,14.161377,40.84706,PQ,548815.1201430064
156,Frattamaggiore,IT,220.0,true,14.304199,40.888601,PQ,297620.7418121076
157,Latina,IT,380.0,true,12.86499,41.418015,PQ,179417.1474312154
158,Roma S.,IT,220.0,true,12.524414,41.705729,PQ,179539.57612692117
159,Roma S.,IT,380.0,true,12.524414,41.705729,PV,359079.1521341487
160,Roma /O.,IT,380.0,true,12.282715,41.853196,PQ,321203.76530934806
6729,Unnamed 17,IT,380.0,false,12.7794916840187,42.0349341901951,PQ,334623.3214823769
6730,Unnamed 18,IT,220.0,false,12.2316137742216,42.0367245714726,PQ,154233.3259039784
161,Roma /N.,IT,220.0,true,12.513428,41.877741,PQ,177477.64021831623
162,Roma /N.,IT,380.0,true,12.513428,41.877741,PQ,354955.2803183138
163,Valmontone,IT,380.0,true,12.875977,41.672912,PQ,399172.5214682971
164,Roma /E.,IT,380.0,true,12.788086,41.746726,PQ,401246.6782242818
165,Ceprano,IT,380.0,true,13.612061,41.47566,PQ,202471.85917104053
166,Presenzano,IT,220.0,true,14.18335,41.302571,PQ,153401.2934392514
167,Presenzano,IT,380.0,true,14.18335,41.302571,PV,306802.58677623543
168,Garigliano,IT,380.0,true,13.85376,41.19519,PQ,274781.13752148504
169,Capriati,IT,220.0,true,14.282227,41.50035,PV,64902.96609080092
170,Rossano,IT,380.0,true,16.578369,39.571822,PV,273269.2176758141
171,Priolo,IT,220.0,true,15.292969,37.063944,PV,78395.02096345916
172,Misterbianco,IT,220.0,true,15.018311,37.474858,PQ,274983.9813284682
173,Chiaramonte Gulfi,IT,220.0,true,14.611816,37.055177,PQ,113555.03248193634
174,Chiaramonte Gulfi,IT,380.0,true,14.611816,37.055177,PQ,227110.06488816926
175,Ragusa,IT,220.0,true,14.578857,36.826875,PQ,84913.72969938075
176,Anapo,IT,220.0,true,15.073242,37.081476,PV,182741.86581836967
177,Melilli,IT,220.0,true,15.194092,37.09024,PQ,155310.3797033295
178,Paternò,IT,380.0,true,14.919434,37.544577,PQ,604122.4321731363
179,Corriolo,IT,220.0,true,15.150146,38.108628,PQ,103297.62227989166
180,Sorgente,IT,220.0,true,15.238037,38.08269,PQ,82847.75323270199
181,Sorgente,IT,380.0,true,15.238037,38.08269,PQ,165695.50641017206
182,S. F. Mela,IT,220.0,true,15.227051,38.160476,PQ,78541.71751706427
183,S. F. Mela,IT,380.0,true,15.227051,38.160476,PV,153329.43498301867
184,Feroleto,IT,380.0,true,16.270752,38.83115,PQ,187553.0833333333
185,Rizziconi,IT,380.0,true,16.105957,38.350273,PV,197887.70512584236
186,S. Valentino,IT,220.0,true,14.644775,40.688969,PQ,274440.97041848867
187,Torre,IT,220.0,true,14.47998,40.763901,PQ,296412.1315802039
188,Salerno,IT,220.0,true,14.908447,40.555548,PQ,113422.9836506985
189,Montecorvino,IT,220.0,true,14.919434,40.663973,PQ,106100.5354614229
190,Montecorvino,IT,380.0,true,14.919434,40.663973,PQ,212201.07085211226
191,S. Sofia,IT,220.0,true,14.523926,40.971604,PV,294452.0687687146
192,S. Sofia,IT,380.0,true,14.523926,40.971604,PQ,588904.1373411287
193,Benevento,IT,380.0,true,14.963379,41.14557,PQ,116597.15933254748
194,Larino,IT,380.0,true,14.908447,41.877741,PQ,119042.2709210541
195,Foggia,IT,380.0,true,15.633545,41.360319,PQ,351396.2666666647
196,Andria,IT,380.0,true,16.171875,41.120746,PQ,322271.7833333334
197,Laino,IT,380.0,true,15.952148,40.078071,PQ,71903.66240733507
198,Rotonda,IT,220.0,true,15.996094,39.993956,PQ,31345.87922968668
199,Pisticci,IT,220.0,true,16.534424,40.287907,PQ,43349.00834457455
200,Matera,IT,380.0,true,16.655273,40.597271,PQ,191723.22380114472
201,Brindisi /S.,IT,380.0,true,17.995605,40.57224,PV,136152.6436671312
202,Scandale,IT,380.0,true,17.08374,39.036253,PV,121650.91666666666
203,Taranto,IT,220.0,true,17.20459,40.505446,PQ,118788.81999044081
204,Taranto,IT,380.0,true,17.20459,40.505446,PV,237577.63990168905
205,Brindisi P.,IT,220.0,true,17.731934,40.613952,PQ,101384.83070050129
206,Brindisi P.,IT,380.0,true,17.731934,40.613952,PQ,202769.6613334127
207,Brindisi /S.,IT,380.0,true,17.86377,40.522151,PQ,162585.30275570377
208,Brindisi /N.,IT,220.0,true,17.852783,40.655639,PQ,64113.42917696563
209,Brindisi /N.,IT,380.0,true,17.852783,40.655639,PQ,128226.8583111889
211,Galatina,IT,380.0,true,18.094482,39.993956,PQ,376628.0898249987
212,S.Paolo,IT,220.0,true,12.436523,41.828642,PV,172348.91021245625
213,Unnamed 19,IT,220.0,true,12.634277,41.746726,PQ,185685.1672508206
215,Altomonte,IT,380.0,true,16.018066,39.783213,PQ,101169.97986842167
216,Candela,IT,380.0,false,15.556641,41.162114,PV,186575.96550578583
217,Unnamed 20,IT,380.0,true,16.633301,41.112469,PQ,586864.6666652893
218,Magisano,IT,380.0,true,16.633301,38.899583,PQ,190053.99999999997
219,Termoli Energia,IT,380.0,true,15.018311,41.983994,PV,108033.81854235927
221,Skopje 1,MK,220.0,true,21.522217,42.016652,PV,163272.36301604757
222,Vrutok,MK,220.0,true,20.841064,41.697526,PV,413751.5494975658
223,Dubrovo,MK,380.0,true,22.137451,41.566142,PV,232734.93055503388
224,Bitola,MK,380.0,true,21.478271,41.046217,PV,301021.3333326448
225,Stip,MK,380.0,true,22.214355,41.853196,PQ,112338.5865074093
228,Pierola,ES,380.0,true,1.58203099999999,41.483891,PQ,544670.6603681137
229,Fausita,ES,220.0,true,-0.802002000000004,37.605528,PQ,23825.22663556289
230,Fausita,ES,380.0,true,-0.802002000000004,37.605528,PQ,47650.4532552423
231,La Asomada,ES,380.0,true,-1.07666000000001,37.744657,PV,106175.20264268489
232,Benejama,ES,220.0,true,-0.703124999999998,38.771216,PV,33419.01552434107
233,Benejama,ES,380.0,true,-0.703124999999998,38.771216,PQ,66838.03102640278
234,Xixona,ES,220.0,true,-0.538330000000004,38.5997,PQ,64528.145017730385
235,N. Hoya Morena,ES,220.0,true,-0.823974999999992,37.770715,PQ,49963.846203094
236,Rocamora,ES,380.0,true,-1.142578,38.281313,PQ,97532.92206409351
237,San Vicente,ES,220.0,true,-0.538330000000004,38.462192,PQ,61795.685225205074
238,Rojales,ES,220.0,true,-0.670166000000004,38.177751,PQ,64782.57166942455
239,Petrel,ES,220.0,true,-0.703124999999998,38.573938,PQ,55866.96336762321
240,El Ingenio,ES,220.0,true,0.142822000000005,40.212441,PQ,26954.72088565224
241,Castello,ES,380.0,true,0.0329589999999936,40.036027,PQ,45076.28798077873
242,M. Cortes,ES,380.0,true,-0.878905999999996,39.138582,PV,44176.999294058194
6731,Unnamed 21,IT,220.0,false,12.1406619422848,42.0339873028695,PQ,138733.40960216036
6732,Unnamed 22,GR,380.0,false,23.2796336119606,38.2115570167441,PQ,373322.8291719271
243,Confrentes,ES,380.0,true,-1.362305,39.206719,PV,33292.72080364312
244,Cortes II,ES,380.0,true,-0.802002000000004,39.198205,PV,116237.96863460145
245,Torrente,ES,220.0,true,-0.483397999999997,39.444678,PQ,61365.705903921385
246,Torrente,ES,380.0,true,-0.483397999999997,39.444678,PQ,122731.41176693232
247,Catadau,ES,220.0,true,-0.538330000000004,39.257778,PQ,71129.5691899176
248,Catadau,ES,380.0,true,-0.538330000000004,39.257778,PQ,142259.13833241555
249,Bernat,ES,220.0,true,-0.38452099999999,39.223743,PQ,75661.68910964765
250,La Eliana,ES,220.0,true,-0.747069999999996,39.67337,PQ,50897.88274329245
251,La Eliana,ES,380.0,true,-0.747069999999996,39.67337,PQ,101795.76545265295
252,C.T. Escucha,ES,220.0,true,-0.714111000000002,40.871988,PQ,2758.689906770093
253,La Plana,ES,220.0,true,-0.230713000000006,40.128491,PQ,20856.41208047813
254,La Plana,ES,380.0,true,-0.230713000000006,40.128491,PQ,41712.82414705202
255,Teruel,ES,380.0,true,-0.362549000000006,41.062786,PV,7093.713708929111
256,Escatrón,ES,220.0,true,-0.461426000000012,41.310824,PQ,3398.3387236957224
257,Escatrón,ES,380.0,true,-0.461426000000012,41.310824,PQ,6796.677445125886
258,Aragon,ES,380.0,true,-0.296630999999993,41.170384,PQ,6674.308363408997
259,Asco,ES,220.0,true,0.549316000000009,41.137296,PV,14471.716405575602
260,Asco,ES,380.0,true,0.549316000000009,41.137296,PV,28943.43280150339
261,Vandellos,ES,220.0,true,0.505371000000011,40.763901,PV,18874.84386939367
262,Vandellos,ES,380.0,true,0.505371000000011,40.763901,PQ,37749.687726204094
263,Riba Roja,ES,220.0,true,0.417480000000009,41.228249,PV,17221.366269598995
264,Mequinenza,ES,220.0,true,0.241699000000011,41.352072,PV,15506.178382222828
265,Mequinenza,ES,380.0,true,0.241699000000011,41.352072,PQ,31012.356754108205
266,Peñaflor,ES,220.0,true,-0.747069999999996,41.71393,PQ,38243.86569370394
267,Peñaflor,ES,380.0,true,-0.747069999999996,41.71393,PQ,76487.73136191194
268,Entrerrios,ES,220.0,true,-1.30737299999999,41.771312,PQ,40695.36524912709
269,Montetorrero,ES,220.0,true,-1.010742,41.5497,PQ,38639.736422936774
6733,Unnamed 23,BG,220.0,false,24.3514883301598,42.033376852244,PQ,83398.69911051067
270,Villanueva,ES,220.0,true,-1.03271500000001,41.763117,PQ,39544.53560354815
271,Monzón,ES,220.0,true,0.208739999999992,41.910453,PQ,20875.21598549583
272,Mangraners,ES,220.0,true,0.593262000000012,41.590797,PV,21041.412567807165
279,Calders,ES,380.0,true,1.56005900000001,41.943149,PQ,19398.220451381017
280,Sentmenat,ES,220.0,true,1.87866200000001,41.812267,PV,104943.77380481418
281,Sentmenat,ES,380.0,true,1.87866200000001,41.812267,PQ,209887.54753966583
282,Vic,ES,220.0,true,2.340088,42.024814,PQ,25936.198054561428
283,Vic,ES,380.0,true,2.340088,42.024814,PQ,51872.396091832066
284,Centelles,ES,220.0,true,2.208252,41.8941,PQ,92328.92203131114
285,S. Celoni,ES,220.0,true,2.438965,41.853196,PQ,95651.06031954983
286,Bescano,ES,380.0,true,2.85644499999999,41.902277,PQ,82261.29585567655
287,Juia,ES,220.0,true,3.098145,42.000325,PQ,31380.37444039923
288,F. S. Luis,ES,220.0,true,-0.351561999999997,39.470125,PQ,61675.78633321198
289,Montblanc,ES,220.0,true,0.867919999999991,41.409776,PQ,30153.17642939558
290,Maria de Huerva,ES,220.0,true,-0.90087900000001,41.442726,PQ,38277.96196612686
291,Los Vientos,ES,220.0,true,-1.010742,41.343825,PQ,38090.32242384794
292,Escombreras,ES,220.0,true,-1.010742,37.596824,PV,37099.51063967556
293,Escombreras,ES,380.0,true,-1.010742,37.596824,PV,74199.02125461814
294,El Palmeral,ES,220.0,true,-0.450439000000003,38.376115,PQ,63370.202245270695
295,Morella,ES,380.0,true,-0.329590000000012,40.555548,PQ,5987.128674670749
296,Mezquita,ES,220.0,true,-0.714111000000002,40.722283,PQ,2370.7876632774946
6734,Unnamed 24,BG,220.0,false,24.3352248428742,41.7630905719123,PQ,25687.71868305653
297,Mezquita,ES,380.0,true,-0.714111000000002,40.722283,PQ,4741.575324974464
298,Fuendetodos,ES,220.0,true,-1.04370099999999,41.186922,PQ,4297.477690371729
299,Fuendetodos,ES,380.0,true,-1.04370099999999,41.186922,PQ,8594.955377878465
300,El Ventero,ES,220.0,true,-0.78002899999999,41.385052,PQ,37065.10005089531
301,Peñalba,ES,380.0,true,-0.0439449999999986,41.664705,PQ,21519.224031137026
304,El Olivar,ES,220.0,true,-0.988770000000011,41.450961,PQ,38233.91583243304
305,Ave Zaragoza,ES,220.0,true,-0.758057000000005,41.50035,PQ,37756.05833018397
306,Cinca,ES,220.0,true,0.329590000000012,41.869561,PQ,21715.6318887362
307,Riudarenes,ES,380.0,true,2.85644499999999,41.771312,PV,76345.07290838484
308,Foix,ES,220.0,true,1.17553699999999,41.087632,PV,20561.261389442185
309,Castellet,ES,220.0,true,0.966796999999997,41.170384,PQ,17682.20171847364
310,Muniesa,ES,380.0,true,-0.955810999999992,41.104191,PQ,6804.003627245887
311,Benadresa,ES,220.0,true,0.0219729999999886,40.296287,PQ,26651.00989207987
312,Ayora,ES,380.0,true,-1.04370099999999,39.010648,PQ,20671.607280455963
313,Montebello,ES,220.0,true,-0.0329589999999936,38.719805,PQ,73099.86815991368
314,Novelda,ES,220.0,true,-0.812988000000009,38.530979,PQ,48415.05820978749
315,Elche Sur,ES,220.0,true,-0.736083999999991,38.307181,PQ,69914.17399512776
316,El Palmar,ES,220.0,true,-1.19751,37.918201,PQ,56685.84748670952
317,El Palmar,ES,380.0,true,-1.19751,37.918201,PQ,113371.69493562849
320,Rio Gállego,ES,220.0,true,-0.834960999999997,41.95949,PQ,42315.887952044686
321,Tardienta,ES,220.0,true,-0.659179999999999,41.943149,PQ,42440.18750258751
323,La Espluga,ES,220.0,true,0.791015999999999,41.409776,PQ,26274.659986647723
324,La Espluga,ES,380.0,true,0.791015999999999,41.409776,PQ,52549.319955778985
325,Aqua,ES,220.0,true,-0.318604000000007,39.58029,PQ,62851.49745226844
326,Gaussa,ES,380.0,true,-0.38452099999999,39.740986,PQ,126058.65737627336
327,Sagunto,ES,220.0,true,-0.219727000000001,39.867588,PV,54835.614271517916
328,San Miguel,ES,220.0,true,-0.681152000000009,38.00482,PQ,67303.94156024216
329,Saladas,ES,220.0,true,-0.725098000000012,38.401949,PQ,56546.355633915366
330,Mudejar,ES,380.0,true,-0.51635699999999,41.137296,PQ,6661.6081124277625
333,Segorbe,ES,220.0,true,-0.802002000000004,39.993956,PQ,14205.254730260258
334,Vall d''Uxo,ES,220.0,true,-0.51635699999999,40.027614,PQ,23006.604929290424
335,Plana del Vent,ES,380.0,true,0.703124999999998,40.78886,PQ,40542.183124719224
336,Castelnou,ES,380.0,true,-0.197754000000012,41.062786,PQ,7085.001132103363
337,Sax,ES,380.0,true,-1.010742,38.608286,PQ,52210.50748808491
338,Campanario,ES,380.0,true,-1.26342799999999,38.848264,PQ,13348.758800269032
339,Valldigna,ES,220.0,true,-0.263672,39.104489,PQ,85999.24684241757
340,Gandia,ES,220.0,true,-0.153808999999988,38.950865,PQ,82989.28410048137
341,Campoamor,ES,220.0,true,-0.758057000000005,37.952861,PQ,75062.57897188363
342,Aldaya,ES,220.0,true,-0.63720700000001,39.504041,PQ,59227.8115798984
343,Beniferri,ES,220.0,true,-0.472411999999992,39.597223,PQ,60747.62854890704
344,Sidmed,ES,220.0,true,-0.131836,39.816975,PQ,57711.38494700491
360,Babaeski,XX,380.0,true,26.894531,41.574361,PV,0.0
6735,Unnamed 25,AL,220.0,false,20.1150634449749,42.0333717010962,PQ,15831.590675044155
6736,Unnamed 26,ES,220.0,false,-1.41088490928024,41.7271179884536,PQ,42175.664119105255
6737,Unnamed 27,ES,220.0,false,2.09044674477819,42.0361777317606,PQ,21667.525279335816
6738,Unnamed 28,ES,380.0,false,1.60215678357812,41.5767408867348,PQ,240547.68436744387
491,Belchite,ES,220.0,true,-0.823974999999992,41.26955,PQ,36133.23551994004
492,Valdeconejos,ES,220.0,true,-0.823974999999992,40.84706,PQ,3055.0945420748517
493,S. Costera,ES,220.0,true,-0.911864999999989,40.763901,PQ,14476.57830204028
494,Valle del Carcer,ES,220.0,true,-0.560302999999993,39.010648,PQ,44839.20640517947
495,Alcira,ES,220.0,true,-0.417480000000009,39.138582,PQ,75821.29693603076
496,Godelleta,ES,220.0,true,-1.329346,39.470125,PQ,3637.218092816597
497,Godelleta,ES,380.0,true,-1.329346,39.470125,PQ,7274.436183208381
500,V. Dejes,AL,220.0,true,19.511719,41.975827,PV,11381.779958609395
501,P. Central,ES,220.0,true,-0.417480000000009,39.529467,PQ,61008.67580746264
503,Cabezo de San Roque,ES,220.0,true,-1.16455100000001,41.327326,PQ,40335.34951668278
504,Jalón,ES,220.0,true,-1.39526399999999,41.648288,PQ,42070.596542109066
505,Morvedre,ES,220.0,true,-0.230713000000006,39.75788,PQ,62976.41535909086
506,Morvedre,ES,380.0,true,-0.230713000000006,39.75788,PQ,125952.83067619742
507,Can Barba,ES,380.0,true,1.92260700000001,41.697526,PQ,738317.7069286583
508,Gramanet,ES,220.0,true,2.27417000000001,41.607228,PQ,375735.8500594313
509,Gramanet,ES,380.0,true,2.27417000000001,41.607228,PQ,751471.699868372
510,Sant Fost,ES,220.0,true,2.340088,41.672912,PQ,374627.86671812914
6739,Unnamed 34,ES,380.0,false,2.72460899999999,41.902277,PQ,100961.30127235444
6740,Unnamed 35,ES,220.0,false,3.05692110622012,42.0271249766263,PQ,33422.64716810518
511,Titan,AL,220.0,true,19.786377,41.623655,PV,52921.8773596093
512,F. Kruje,AL,220.0,true,19.830322,41.533254,PQ,55721.87409182074
513,Moglice,AL,220.0,true,20.43457,40.772222,PV,76272.05920887768
514,Kokel,AL,220.0,true,20.324707,40.938415,PV,43591.297299104954
515,Vlore,AL,220.0,true,19.467773,40.497092,PV,118172.25000055452
520,Aliano,IT,380.0,true,16.116943,40.32142,PQ,118981.65822081981
521,Avellino,IT,380.0,true,15.062256,40.938415,PQ,160789.4446524413
522,Bisaccia,IT,380.0,true,15.457764,40.896906,PQ,131390.5580289561
523,Maida,IT,380.0,true,16.45752,38.779781,PQ,162970.74999999997
524,Villafranca,IT,380.0,true,15.46875,38.143198,PQ,155433.5175266294
525,Scilla,IT,380.0,true,15.776367,38.177751,PQ,218252.52005423568
526,Kolacem,AL,220.0,true,19.599609,41.746726,PQ,30013.07836492984
527,Begues,ES,220.0,true,1.38427700000001,41.319076,PQ,31082.156302091156
528,Begues,ES,380.0,true,1.38427700000001,41.319076,PQ,62164.31258346087
529,Can Jardi,ES,220.0,true,1.97753899999999,41.574361,PQ,371499.81752020435
530,Can Jardi,ES,380.0,true,1.97753899999999,41.574361,PQ,742999.6347927423
531,Rubi,ES,220.0,true,1.84570299999999,41.533254,PQ,369890.78325059067
532,Rubi,ES,380.0,true,1.84570299999999,41.533254,PQ,739781.5662545877
533,Viladecans,ES,220.0,true,1.74682600000001,41.261291,PV,353950.28466742334
534,Garraf,ES,380.0,true,1.362305,41.178654,PQ,49289.832023878356
537,Tarragona,ES,220.0,true,0.845947000000002,40.921814,PV,23059.988573131493
6741,Unnamed 36,ES,220.0,false,-0.856934000000011,41.631867,PV,38500.056506747955
538,Mas Figueras,ES,220.0,true,1.768799,41.71393,PQ,332304.1875048521
539,Barcelona area,ES,220.0,true,2.05444300000001,41.418015,PV,372212.8406941097
540,Pujalt,ES,220.0,true,1.26342799999999,41.795888,PQ,8670.475913339189
541,Assegador,ES,220.0,true,-0.208739999999992,40.002372,PQ,22729.217988493034
542,El Campo,ES,220.0,true,-0.944824000000009,40.086477,PQ,11650.13546685643
549,Peshqesh,AL,220.0,true,20.192871,41.967659,PV,8795.388750890477
550,Benicull,ES,220.0,true,-0.318604000000007,39.300299,PQ,74467.23282670432
551,Sancho Llop,ES,220.0,true,-0.186768000000007,38.865375,PQ,83241.38299103492
6742,Unnamed 37,AL,220.0,false,20.192871,42.032974,PQ,7945.616023514746
6743,Unnamed 38,ES,220.0,false,-0.538330000000004,39.563353,PQ,58782.039441018445
917,Fanhões,PT,220.0,true,-9.14062499999999,38.925229,PQ,105360.15799564696
918,Fanhões,PT,380.0,true,-9.14062499999999,38.925229,PQ,210720.31592105387
796,A.S. João,PT,220.0,true,-9.09668,38.788345,PV,104072.73316792221
871,Sines,PT,380.0,true,-8.77807599999999,38.013476,PQ,28643.760256405254
6755,Unnamed 50,ES,220.0,false,-0.766395565704979,38.0554515275815,PQ,69696.6159859769
1011,Palmela,PT,380.0,true,-8.82202099999999,38.582526,PV,181521.7365617898
1078,Alqueva,PT,380.0,false,-7.426758,38.195022,PV,17216.65
1126,Sines,PT,380.0,false,-8.69018599999999,37.848833,PV,31591.75
1134,Trajouce,PT,220.0,true,-9.39331099999999,38.719805,PV,100809.52455076962
1188,Santa Paula,ES,220.0,true,-0.538330000000004,38.22092,PQ,51244.01545743447
1517,Carrapatelo,PT,220.0,true,-8.23974600000001,41.021355,PV,47449.61604586601
1513,Mourisca,PT,220.0,true,-8.38256799999999,40.622292,PV,30620.56628545822
1514,Prelada,PT,220.0,true,-8.55834999999999,41.071069,PV,51300.65817241838
1366,Balsicas,ES,380.0,true,-0.878905999999996,37.996163,PQ,126040.12075391819
1367,Torrevieja,ES,220.0,true,-0.681152000000009,38.091337,PQ,68089.62712989883
1368,Saladas,ES,220.0,true,-0.736083999999991,38.22955,PQ,68236.32185307021
1375,Livadi,GR,132.0,true,24.532471,38.013476,PQ,518.666670592248
1376,Andros,GR,132.0,true,24.884033,37.796763,PQ,5100.666667232334
1377,Syros,GR,132.0,true,24.927979,37.448697,PQ,10181.999999999998
1378,Mykonos,GR,132.0,true,25.356445,37.448697,PQ,15480.833333333332
1379,Paros,GR,132.0,true,25.213623,37.099003,PV,28594.833333333336
1515,Recarei,PT,220.0,true,-8.393555,41.112469,PQ,53579.61015397117
1516,Recarei,PT,380.0,true,-8.393555,41.112469,PQ,107159.22027222253
1482,Maghtab,XX,220.0,true,14.447021,35.915747,PQ,0.0
1483,Poligono,ES,220.0,true,-4.52636700000001,36.686041,PQ,101747.12249780032
6786,Unnamed 81,ES,380.0,false,-3.99850853513881,39.262408741347,PQ,27274.379123945324
1488,Aguieira,PT,220.0,true,-8.261719,40.346544,PV,27263.7023088381
1489,Canelas,PT,220.0,true,-8.613281,40.979898,PQ,49260.20960898987
1490,Ferro,PT,220.0,true,-7.32788099999999,40.162083,PQ,13650.10996999622
1491,Vila Chã,PT,220.0,true,-7.84423800000001,40.455307,PQ,15095.408917013658
1492,Gouveia,PT,220.0,true,-7.734375,40.597271,PQ,16614.707846511978
1493,Chafariz,PT,220.0,true,-7.41577099999999,40.697299,PQ,16160.702623059773
1494,Sobral da Serra,PT,220.0,true,-7.32788099999999,40.530502,PV,12801.687625839195
1495,Castelo Branco,PT,220.0,true,-7.40478500000001,39.83385,PQ,6942.561345512736
1496,Castelo Branco,PT,380.0,true,-7.40478500000001,39.83385,PQ,13885.1226863971
1497,Penamacor,PT,220.0,true,-7.163086,40.136891,PV,12851.168793462968
1498,Tábua,PT,220.0,true,-7.97607400000001,40.329796,PQ,21000.245869795595
1499,Moimenta,PT,380.0,true,-7.66845700000001,40.830437,PQ,33170.698663561176
1500,Carregado,PT,220.0,true,-8.97583,39.036253,PV,105671.10653599919
1501,Alto Lindoso,PT,380.0,true,-8.23974600000001,41.99216,PV,30725.57405091017
1502,Salamonde II,PT,380.0,false,-7.80029300000001,41.689322,PV,15339.584728298736
1503,Frades II,PT,380.0,false,-7.63549799999999,41.697526,PV,10434.382996624725
1504,Ferreira do Alentejo,PT,380.0,true,-8.041992,38.056742,PV,25751.15
1505,Riba de Ave,PT,380.0,true,-8.404541,41.467428,PQ,123780.013445294
1506,Torrão,PT,220.0,true,-8.305664,41.071069,PQ,46678.33567693477
